Second,Frame,nosex,nosey,noselikelihood,noseFreeze,leftearx,lefteary,leftearlikelihood,leftearFreeze,rightearx,righteary,rightearlikelihood,rightearFreeze,tailbasex,tailbasey,tailbaselikelihood,tailbaseFreeze,stimx,stimy,stimlikelihood,stimFreeze,FullBodyFreeze
366.3666667,10991,24.15809054,6.302633564,1,0,25.85468882,6.392061795,1,1,24.94710708,4.770902508,1,1,28.95193557,5.576693985,1,1,36.0299225,46.07588151,1,1,1
366.4,10992,24.10319324,6.307511649,1,0,25.89827628,6.333773657,1,1,24.95167983,4.736833702,1,1,28.98087991,5.583361838,1,1,36.02972685,46.07616939,1,1,1
366.4333333,10993,23.97333946,6.315322184,1,0,25.85722182,6.378525884,1,1,24.92272999,4.788399345,1,1,28.98347798,5.581939775,1,1,36.02798395,46.07793848,1,1,1
366.4666667,10994,23.94346831,6.256618415,1,0,25.8406707,6.346366763,1,1,24.95893928,4.721852016,1,1,28.9709582,5.594398967,1,1,36.02825273,46.07670226,1,1,1
366.5,10995,24.01630764,6.239727283,1,0,25.85762128,6.324631178,1,1,24.97414779,4.726501701,1,1,28.96763763,5.598415606,1,1,36.02805934,46.07874838,1,1,1
366.5333333,10996,24.01214942,6.268303015,1,0,25.87383664,6.372392321,1,1,24.96861638,4.716469677,1,1,28.97579917,5.596357305,1,1,36.02994231,46.07614658,1,1,1
366.5666667,10997,23.85478982,6.140942692,1,0,25.78042066,6.358202197,1,0,24.99086422,4.648884715,1,1,28.9693932,5.591963496,1,1,36.02772368,46.07376009,1,1,0
366.6,10998,23.90274044,5.892297664,0.999999583,0,25.66854801,6.297720724,1,0,25.08541088,4.468506376,1,1,28.96098797,5.599375565,1,1,36.02773254,46.07510834,1,1,0
366.6333333,10999,23.90037972,5.859603824,0.999999523,0,25.759815,6.241973368,1,0,25.18592817,4.283610875,0.99999994,0,28.95293742,5.614771641,1,1,36.02754023,46.07589618,1,1,0
366.6666667,11000,23.84439658,5.909170587,1,0,25.74060279,6.226211371,1,1,25.16401762,4.329436496,1,0,28.95963354,5.60021813,1,1,36.02739604,46.07496493,1,1,0
366.7,11001,23.75708243,5.953263252,1,0,25.71081842,6.281601298,1,1,25.08449035,4.416523196,1,0,28.96038982,5.592779825,1,1,36.02792989,46.07605177,1,1,0
366.7333333,11002,23.93572906,5.889154362,0.999998927,0,25.65732431,6.299812152,1,1,25.04484446,4.453593036,1,0,28.96481362,5.599986456,1,1,36.02836188,46.07388733,1,1,0
366.7666667,11003,23.92101377,5.858364833,0.999999702,0,25.78041902,6.255959477,1,1,25.28382756,4.192813138,1,0,28.96763805,5.624806834,1,1,36.02688426,46.07389542,1,1,0
366.8,11004,23.94240657,5.880935168,0.999999881,0,25.80192855,6.207585949,1,1,25.25237833,4.301534915,1,0,28.97167826,5.631823678,1,1,36.02696578,46.07425823,1,1,0
366.8333333,11005,23.82552839,6.008279944,1,0,25.76971665,6.271837845,1,1,25.18093628,4.434947204,1,0,28.97393017,5.619159937,1,1,36.02854837,46.07497671,1,1,0
366.8666667,11006,23.70774314,6.021452235,1,0,25.70878307,6.283254858,1,1,25.13757505,4.431286192,1,0,28.97093674,5.619193821,1,1,36.02754477,46.07430334,1,1,0
366.9,11007,23.68212992,5.896289089,1,0,25.70832147,6.22670976,1,1,25.16603976,4.381102602,1,0,28.94450636,5.607048657,1,1,36.02842345,46.07518324,1,1,0
366.9333333,11008,23.7460774,5.828891891,1,0,25.69215726,6.183903399,1,1,25.23407041,4.305081957,1,0,28.94432936,5.603115261,1,1,36.02931188,46.07545009,1,1,0
366.9666667,11009,23.6790334,5.813532055,1,0,25.68184409,6.183191923,1,1,25.20613192,4.28128486,1,0,28.93999987,5.591766683,1,1,36.02843442,46.07502254,1,1,0
367,11010,23.68008698,5.902461478,1,0,25.64429111,6.251866533,1,1,25.11238725,4.376327797,1,0,28.9180204,5.610588162,1,1,36.02976375,46.07348352,1,1,0
367.0333333,11011,23.96186593,5.828123185,0.999996543,0,25.65094736,6.289580636,1,1,25.10227384,4.367726985,1,0,28.91591574,5.613740979,1,1,36.03109307,46.07194451,1,1,0
367.0666667,11012,23.892649,5.815804021,0.999999642,0,25.79348387,6.26909008,1,1,25.26585271,4.281258113,1,0,28.90945124,5.626674814,1,1,36.0324224,46.0704055,1,1,0
367.1,11013,23.94790664,5.910218013,0.999999881,0,25.80339512,6.236121032,1,1,25.31199014,4.218627281,1,0,28.9180332,5.613145029,1,1,36.05517907,46.08831367,1,1,0
367.1333333,11014,23.79439773,5.989101749,1,0,25.74263259,6.282248964,1,1,25.15927028,4.443202884,1,0,28.92905068,5.600709494,1,1,36.04002509,46.10399953,1,1,0
367.1666667,11015,23.62793534,5.911605058,1,0,25.68424027,6.244845464,1,1,25.15242172,4.36681445,0.999999881,0,28.91887412,5.598233379,1,1,36.03177313,46.10132619,1,1,0
367.2,11016,23.83722212,5.795739683,0.999999762,0,25.65728793,6.242640422,1,1,25.20424493,4.338561867,1,0,28.92803447,5.605476828,1,1,36.03545385,46.1047453,1,1,0
367.2333333,11017,23.90108453,5.796452404,0.999999285,0,25.76470459,6.256777052,1,1,25.20451489,4.333169834,1,0,28.89854159,5.561968018,1,1,36.0336108,46.10379494,1,1,0
367.2666667,11018,23.87813431,5.817513231,0.999999881,0,25.76736357,6.216995887,1,1,25.21484666,4.313129352,0.99999994,0,28.9060999,5.556048581,1,1,36.03660801,46.10253758,1,1,0
367.3,11019,23.75702635,5.814602271,1,0,25.66552577,6.21941922,1,0,25.14174623,4.336994462,1,0,28.90878373,5.541376343,1,1,36.03506627,46.10203321,1,1,0
367.3333333,11020,23.70697946,5.894607049,1,0,25.68119656,6.231982509,1,1,25.14153339,4.375387848,1,0,28.90578516,5.565328542,1,1,36.03392361,46.10292652,1,1,0
367.3666667,11021,23.82689544,5.951592306,1,0,25.77754593,6.232678422,1,1,25.19255466,4.346753069,1,0,28.90303869,5.563134795,1,1,36.03586057,46.10358868,1,1,0
367.4,11022,23.90111143,5.958218105,1,0,25.80692065,6.271777636,1,1,25.17257286,4.429706938,1,0,28.92335707,5.55864876,1,1,36.05891191,46.10577058,1,1,0
367.4333333,11023,23.8221883,6.059757153,1,0,25.7621264,6.285557372,1,1,25.05360278,4.5698035,1,0,28.92424583,5.55347286,1,1,36.06060601,46.10718866,1,1,0
367.4666667,11024,23.92608995,5.872145992,0.999996543,0,25.64685836,6.304459914,1,1,25.12433679,4.464186404,1,0,28.91750944,5.54850689,1,1,36.061366,46.10588661,1,1,0
367.5,11025,24.08594351,5.834810527,0.999823213,0,25.70266262,6.248578979,1,1,25.17130874,4.409808018,1,0,28.91059414,5.557708677,1,1,36.05960965,46.10917684,1,1,0
367.5333333,11026,24.15292288,5.814383247,0.999996066,0,25.89994289,6.180412408,1,1,25.41214819,4.175262945,1,0,28.9172689,5.585907767,1,1,36.06152794,46.10516315,1,1,0
367.5666667,11027,24.07078325,5.738259205,0.999999404,0,25.92150947,6.136041111,1,1,25.45876561,4.136509433,1,0,28.93712482,5.594211049,1,1,36.06034603,46.10612489,1,1,0
367.6,11028,23.96085128,5.748373838,0.99999994,0,25.87413938,6.139834301,1,1,25.41463855,4.149164512,1,0,28.93591535,5.589748137,1,1,36.05960306,46.10774537,1,1,0
367.6333333,11029,23.86809516,5.82119283,1,0,25.83089667,6.168117389,1,1,25.26081877,4.296854336,1,0,28.92551362,5.574408801,1,1,36.05954461,46.10609872,1,1,0
367.6666667,11030,23.78041526,5.841069894,0.999999881,0,25.81529068,6.198817539,1,1,25.30482504,4.227971442,1,0,28.94059638,5.587935518,1,1,36.06002688,46.10555538,1,1,0
367.7,11031,23.84333103,5.776161038,0.999999881,0,25.7788156,6.183703474,1,1,25.24162161,4.300652218,1,0,28.94520425,5.575710491,1,1,36.05957123,46.1056235,1,1,0
367.7333333,11032,23.99185211,5.754306026,0.999999762,0,25.80120045,6.199430654,1,1,25.22976346,4.311021671,1,0,28.94769831,5.581190947,1,1,36.06046082,46.105157,1,1,0
367.7666667,11033,23.98160926,5.783179661,0.999999881,0,25.80009619,6.184850107,1,1,25.22660905,4.31836157,1,0,28.94631046,5.577207081,1,1,36.05957864,46.10677914,1,1,0
367.8,11034,24.00344424,5.820050644,1,0,25.82387831,6.174049321,1,1,25.1936319,4.393121346,0.99999994,0,28.93783111,5.57791371,1,1,36.05977699,46.10887163,1,1,0
367.8333333,11035,24.02452979,5.847955271,1,0,25.84515443,6.159976546,1,1,25.29004154,4.249815193,0.99999994,0,28.93683594,5.587271978,1,1,36.05987328,46.10711402,1,1,0
367.8666667,11036,23.98859382,5.891909065,1,0,25.84459317,6.178144533,1,1,25.21008724,4.380290719,0.999999881,0,28.9381111,5.587856144,1,1,36.05906765,46.10776353,1,1,0
367.9,11037,24.00051758,5.932762112,1,0,25.87192458,6.204155166,1,1,25.20645693,4.367765271,1,0,28.91969032,5.573641385,1,1,36.06040325,46.10877585,1,1,0
367.9333333,11038,23.96215848,6.068628149,1,0,25.85223648,6.250105051,1,1,25.05394881,4.558310426,1,0,28.93466291,5.574782192,1,1,36.0600193,46.10720898,1,1,0
367.9666667,11039,23.87991149,6.172837177,1,0,25.81722406,6.294547496,1,1,25.00845201,4.604213086,1,0,28.93416174,5.566069367,1,1,36.05954446,46.1080825,1,1,0
368,11040,23.9563256,6.010993269,0.999999881,0,25.79780553,6.30929684,1,1,25.1090033,4.532635054,1,0,28.9392329,5.58095696,1,1,36.08369529,46.11437944,1,1,0
368.0333333,11041,24.0697261,6.049728875,1,0,25.85434774,6.319751093,1,1,25.15854622,4.468198907,1,0,28.95306273,5.564847629,1,1,36.0947927,46.08610756,1,1,0
368.0666667,11042,24.09854866,6.074900811,1,0,25.96164127,6.271825277,1,1,25.40636827,4.202010668,0.99999994,0,28.94016611,5.596445973,1,1,36.11108628,46.11556658,1,1,0
368.1,11043,24.05800036,6.175544477,1,0,25.98058212,6.258478636,1,1,25.21500189,4.46352382,0.999999881,0,28.94596882,5.586428967,1,1,36.10750178,46.11043352,1,1,0
368.1333333,11044,23.97859242,6.301752801,1,0,25.92581516,6.291565344,1,1,25.01965791,4.668033617,1,0,28.9357956,5.576408715,1,1,36.10089722,46.10101598,1,1,0
368.1666667,11045,23.99857997,6.440124836,1,0,25.93226415,6.326852231,1,1,24.97944133,4.746636842,1,0,28.94613629,5.578773173,1,1,36.10176525,46.10218131,1,1,0
368.2,11046,24.16097809,6.336707165,1,0,25.9468616,6.308314336,1,1,25.01592773,4.700749067,1,0,28.95209752,5.557285616,1,1,36.09787275,46.10148518,1,1,0
368.2333333,11047,24.16843134,6.107853472,1,0,25.94005769,6.255775249,1,1,25.22204157,4.424821342,0.999999881,0,28.95066797,5.538521901,1,1,36.10057061,46.0761956,1,1,0
368.2666667,11048,24.20895053,6.142711511,1,0,26.00267354,6.251891479,1,1,25.39437836,4.245917404,1,0,28.94849178,5.57773555,1,1,36.10326848,46.05090602,1,1,0
368.3,11049,24.20304384,6.248296873,1,0,26.03590544,6.254844516,1,1,25.36300426,4.300591187,1,0,28.94171184,5.581524762,1,1,36.13475624,46.07553726,1,1,0
368.3333333,11050,24.15026325,6.389401708,1,0,26.00233548,6.288442669,1,1,25.07116463,4.699408046,0.999999881,0,28.95172369,5.577126817,1,1,36.166244,46.1001685,1,1,0
368.3666667,11051,24.07014112,6.354662136,1,0,25.97931396,6.335153572,1,1,25.0319952,4.722347125,1,0,28.94913502,5.572158802,1,1,36.16568219,46.0998655,1,1,0
368.4,11052,24.00175791,6.233868077,1,0,25.9439154,6.268898648,1,1,25.09401066,4.62365386,1,0,28.94427693,5.564134152,1,1,36.15935017,46.10225633,1,1,0
368.4333333,11053,24.10484643,6.24315752,1,0,25.90780512,6.275040555,1,1,25.03721936,4.671114086,1,0,28.94571242,5.535937686,1,1,36.16240435,46.101577,1,1,0
368.4666667,11054,24.07960927,6.278599364,1,0,25.89193028,6.330374187,1,1,24.97061337,4.737350278,1,0,28.93435564,5.537919947,1,1,36.16011061,46.09894483,1,1,0
368.5,11055,24.0500244,6.316697998,1,0,25.89003543,6.334975703,1,1,24.9505941,4.722525617,1,0,28.93888523,5.538853982,1,1,36.16459474,46.10026469,1,1,0
368.5333333,11056,24.22127306,6.092392963,1,0,25.79546597,6.258864967,1,1,25.04512827,4.542020758,1,0,28.95228455,5.538473165,1,1,36.16911988,46.14730282,1,1,0
368.5666667,11057,24.2975309,6.052073255,1,0,25.89901242,6.191541228,1,1,25.23322422,4.396705585,1,0,28.9760545,5.544844122,1,1,36.17364503,46.19434095,1,1,0
368.6,11058,24.34965427,6.114955027,1,0,25.94934536,6.181004267,1,1,25.39959953,4.263141652,1,0,28.97159141,5.580272787,1,1,36.17383552,46.20247941,1,1,0
368.6333333,11059,24.33708043,6.114856376,1,0,25.97839157,6.178626514,1,1,25.29698048,4.357017379,1,0,28.98339596,5.594193306,1,1,36.16700401,46.20040026,1,1,0
368.6666667,11060,24.08720192,6.22156472,1,0,26.04989415,6.214039904,1,1,25.44008074,4.27453254,0.99999994,0,28.96114318,5.599664246,1,1,36.16816637,46.19394161,1,1,0
368.7,11061,24.00939489,6.39522494,1,0,26.0518403,6.300367159,1,1,25.15376531,4.639974744,0.99999994,0,28.95429783,5.596690009,1,1,36.14345789,46.21085364,1,1,0
368.7333333,11062,24.20418712,6.515431893,1,0,26.03818423,6.349716529,1,1,25.06938705,4.756973456,1,0,28.94508206,5.583829322,1,1,36.11874942,46.22776567,1,1,0
368.7666667,11063,24.17803423,6.477010882,1,0,25.96740234,6.356384527,1,1,25.02060374,4.804228247,1,0,28.94749676,5.556810661,1,1,36.11971558,46.2610301,1,1,0
368.8,11064,24.20297756,6.324181793,1,0,25.94578776,6.275978642,1,1,25.08355977,4.697212275,1,0,28.96024108,5.54565058,1,1,36.16947035,46.32700955,1,1,0
368.8333333,11065,24.26731416,6.328276195,1,0,25.92283174,6.32175306,1,1,25.01739179,4.764370201,1,0,28.94962468,5.539306926,1,1,36.21922511,46.39298899,1,1,0
368.8666667,11066,24.17131515,6.373566343,1,0,25.8796849,6.361362039,1,1,24.95212567,4.76392943,1,0,28.95399985,5.51145606,1,1,36.21904237,46.39374178,1,1,0
368.9,11067,24.00255605,6.325619456,1,0,25.87592337,6.320860595,1,1,24.99538205,4.679116714,1,0,28.95367927,5.525005455,1,1,36.22779198,46.41369497,1,1,0
368.9333333,11068,24.12295546,6.145529779,0.99999994,0,25.85518425,6.344826879,1,1,25.06529591,4.637573045,1,0,28.9447578,5.524877656,1,1,36.23654158,46.43364816,1,1,0
368.9666667,11069,24.20188401,6.148602022,1,0,25.96480396,6.336695983,1,0,25.16007181,4.621700146,1,0,28.94932541,5.537943649,1,1,36.22763078,46.42614054,1,1,0
369,11070,24.26782564,6.093934909,1,0,26.0389819,6.28022885,1,0,25.41625005,4.299312442,0.999999881,0,28.97350195,5.566091867,1,1,36.24738405,46.38665888,1,1,0
369.0333333,11071,24.27201306,6.239783689,1,0,26.1690051,6.251640533,1,0,25.46740124,4.313763211,0.99999994,0,28.95350369,5.597469146,1,1,36.26713732,46.34717722,1,1,0
369.0666667,11072,24.08717484,6.39167403,1,0,26.14909831,6.293700217,1,0,25.18269845,4.652253821,0.999999762,0,28.948515,5.590017964,1,1,36.28512283,46.34520853,1,1,0
369.1,11073,24.03861442,6.287869181,1,0,26.02036887,6.289337139,1,1,25.17166771,4.61175789,0.999999762,0,28.97345899,5.575336921,1,1,36.28638239,46.34980439,1,1,0
369.1333333,11074,24.16073809,6.372178923,1,0,26.04938293,6.261648751,1,1,25.15206902,4.603183558,0.999999881,0,28.96816877,5.592415994,1,1,36.28529805,46.35322055,1,1,0
369.1666667,11075,24.12916331,6.499605485,1,0,26.04473341,6.312909572,1,1,25.07558678,4.702613157,0.999999881,0,28.96439352,5.555617694,1,1,36.28151557,46.37030745,1,1,0
369.2,11076,24.25922699,6.481500952,1,0,26.08376784,6.325021106,1,1,25.08744745,4.771108147,1,0,28.96492266,5.541531978,1,1,36.28778598,46.35661416,1,1,0
369.2333333,11077,24.25553224,6.551412341,1,0,26.08863373,6.371445599,1,1,25.04089173,4.845739621,1,0,28.94812497,5.541604905,1,1,36.30016455,46.35234894,1,1,0
369.2666667,11078,24.24799866,6.626076579,1,0,26.10495949,6.406444652,1,1,24.99970434,4.906284701,1,1,28.96052971,5.541123502,1,1,36.28192265,46.37240897,1,1,1
369.3,11079,24.22605205,6.781872974,1,0,26.11439384,6.437017187,1,1,24.96215995,4.995643234,1,1,28.95581956,5.560444667,1,1,36.28573564,46.37014101,1,1,1
369.3333333,11080,24.39323904,6.979627227,1,0,26.2343259,6.43721819,1,1,24.9995249,5.054021294,1,1,28.95613208,5.540632895,1,1,36.2828165,46.36707628,1,1,1
369.3666667,11081,24.54279581,7.14303347,1,0,26.27512301,6.412149262,1,1,25.0178691,5.091157368,1,1,28.93295299,5.535288058,1,1,36.28434884,46.36739813,1,1,1
369.4,11082,24.6049575,7.165242686,1,1,26.29188881,6.412400035,1,1,25.03333819,5.093189433,1,1,28.94431197,5.495524064,1,1,36.2887466,46.36795184,1,1,1
369.4333333,11083,24.65669364,7.221697382,1,1,26.31528935,6.410036767,1,1,25.08104691,5.107991805,1,1,28.9329183,5.488748588,1,1,36.28932105,46.37026387,1,1,1
369.4666667,11084,24.68393553,7.245964232,1,1,26.30208591,6.439583147,1,1,25.07341435,5.15175161,1,1,28.91890487,5.47851765,1,1,36.28900266,46.36854103,1,1,1
369.5,11085,24.71281123,7.173449118,1,1,26.29500316,6.482152865,1,1,25.08047101,5.17527141,1,1,28.90519576,5.508380754,1,1,36.28187049,46.3669756,1,1,1
369.5333333,11086,24.72042927,7.063221013,0.99999994,1,26.29361303,6.485869616,1,1,25.06146716,5.208559088,1,1,28.90040026,5.5021354,1,1,36.28404122,46.36981444,1,1,1
369.5666667,11087,24.74330861,7.119260551,1,1,26.43032047,6.448231384,1,1,25.15983869,5.244488609,1,1,28.92383951,5.518393124,1,1,36.28532735,46.36822127,1,1,1
369.6,11088,24.66840898,7.161478043,1,1,26.43341252,6.460315306,1,1,25.156119,5.241011803,1,1,28.93263741,5.524897278,1,1,36.28922154,46.36734913,1,1,1
369.6333333,11089,24.6208854,7.109987791,1,1,26.30200057,6.496740204,1,1,25.08828234,5.208061677,1,1,28.92578771,5.455337492,1,1,36.28469092,46.3683331,1,1,1
369.6666667,11090,24.61342836,7.095976371,1,1,26.25329278,6.541012361,1,1,25.05030199,5.268718951,1,1,28.92574078,5.452101787,1,1,36.28703564,46.36843831,1,1,1
369.7,11091,24.54406212,7.109597568,1,1,26.24690822,6.514485007,1,1,25.04763786,5.223925215,1,1,28.93885055,5.451937792,1,1,36.28542634,46.36782279,1,1,1
369.7333333,11092,24.57735414,6.971259012,1,1,26.21879482,6.513725262,1,1,25.03280317,5.214568415,1,1,28.94281834,5.467393365,1,1,36.28481086,46.36693358,1,1,1
369.7666667,11093,24.59018345,7.018284259,1,1,26.19708982,6.505746358,1,1,24.96201857,5.20251641,1,1,28.93222206,5.464880565,1,1,36.28443085,46.36651003,1,1,1
369.8,11094,24.578654,7.069172331,1,1,26.19071259,6.520994958,1,1,24.94430336,5.219251996,1,1,28.9293416,5.456758043,1,1,36.28654824,46.37052947,1,1,1
369.8333333,11095,24.59723,7.065702919,1,1,26.17880484,6.513224683,1,1,24.98082665,5.209601155,1,1,28.94404512,5.456447706,1,1,36.28564622,46.36747497,1,1,1
369.8666667,11096,24.63091917,7.051206188,1,1,26.17427327,6.526249743,1,1,25.01370844,5.222398387,1,1,28.94625123,5.447210611,1,1,36.29772163,46.42932524,1,1,1
369.9,11097,24.60001954,7.056913908,1,1,26.16844708,6.51379303,1,1,24.99043574,5.210092007,1,1,28.94099727,5.443155553,1,1,36.30979703,46.49117551,1,1,1
369.9333333,11098,24.61172199,7.08071034,1,1,26.18164549,6.528147005,1,1,25.00130458,5.20662992,1,1,28.93490323,5.444749126,1,1,36.32992032,46.49147235,1,1,1
369.9666667,11099,24.62187591,7.081685378,1,1,26.18147532,6.52703638,1,1,24.99887131,5.205037703,1,1,28.93433428,5.445407419,1,1,36.32576456,46.48271975,1,1,1
370,11100,24.65255498,7.054535184,1,1,26.17809803,6.534602006,1,1,24.9744456,5.208991176,1,1,28.95118643,5.45833752,1,1,36.30262179,46.49402838,1,1,1
370.0333333,11101,24.68787168,7.070844667,1,1,26.17691262,6.520233379,1,1,24.96381237,5.199081759,1,1,28.93430597,5.465941732,1,1,36.27947903,46.50533701,1,1,1
370.0666667,11102,24.71676851,7.074055256,1,1,26.17844345,6.521108505,1,1,24.96519674,5.199202754,1,1,28.93194209,5.466033379,1,1,36.25633626,46.51664563,1,1,1
370.1,11103,24.70011725,7.085802541,1,1,26.15553045,6.517166717,1,1,24.9632779,5.195205859,1,1,28.93372852,5.464299067,1,1,36.30620289,46.54881818,1,1,1
370.1333333,11104,24.70954671,7.083631311,1,1,26.15780006,6.516264409,1,1,24.96210092,5.192723608,1,1,28.93174568,5.463343999,1,1,36.35606953,46.58099072,1,1,1
370.1666667,11105,24.68301492,7.068574588,1,1,26.15700583,6.524762691,1,1,24.96912103,5.199961721,1,1,28.93409411,5.467308744,1,1,36.40593616,46.61316326,1,1,1
370.2,11106,24.67632865,7.068289748,1,1,26.1528055,6.524371646,1,1,24.96661332,5.200449171,1,1,28.93904578,5.469794998,1,1,36.45580279,46.6453358,1,1,1
370.2333333,11107,24.6849846,7.070470763,1,1,26.15456129,6.521426769,1,1,24.97135086,5.202889534,1,1,28.93637036,5.468157669,1,1,36.44865547,46.68204033,1,1,1
370.2666667,11108,24.68660343,7.070351397,1,1,26.14601019,6.51507033,1,1,24.97266578,5.194555414,1,1,28.93915164,5.467305898,1,1,36.44150815,46.71874487,1,1,1
370.3,11109,24.68432079,7.063525183,1,1,26.15421191,6.516774215,1,1,24.9807145,5.197249152,1,1,28.93340942,5.468820364,1,1,36.44216451,46.71539626,1,1,1
370.3333333,11110,24.65786655,7.073468904,1,1,26.15849424,6.519154925,1,1,24.97994117,5.200373266,1,1,28.93349451,5.470030852,1,1,36.43961515,46.71284943,1,1,1
370.3666667,11111,24.65897192,7.075720786,1,1,26.15790732,6.520685522,1,1,24.98073586,5.202666531,1,1,28.93551768,5.473901237,1,1,36.44130671,46.74083886,1,1,1
370.4,11112,24.67560534,7.076098847,1,1,26.15676771,6.509952982,1,1,24.98397693,5.189877503,1,1,28.93673017,5.476872984,1,1,36.4259905,46.71324148,1,1,1
370.4333333,11113,24.66097264,7.096039307,1,1,26.15614437,6.524856828,1,1,24.98575913,5.214361064,1,1,28.93469984,5.46705826,1,1,36.42687415,46.7118874,1,1,1
370.4666667,11114,24.61346349,7.02600582,1,0,26.1172389,6.547434634,1,1,24.9683979,5.23133595,1,1,28.96315146,5.481341899,1,1,36.42638368,46.71314124,1,1,1
370.5,11115,24.49042054,6.740107458,0.999999881,0,25.93426287,6.576272673,1,1,24.86999677,5.231898817,1,1,29.04884318,5.462898615,1,0,36.42715996,46.71369868,1,1,0
370.5333333,11116,24.52895277,6.592091388,0.999837637,0,25.77592455,6.625636909,1,0,24.85426367,5.285585426,1,1,29.14983439,5.44363053,1,0,36.42410302,46.71291382,1,1,0
370.5666667,11117,24.57946144,6.549031208,0.995554626,0,25.77238171,6.628893824,1,0,24.88367853,5.276357581,1,0,29.25311693,5.433512328,1,0,36.42347169,46.72359549,1,1,0
370.6,11118,,,0.779965878,0,25.70950225,6.729185455,1,0,24.81612681,5.223157933,1,0,29.22180144,5.338073243,1,0,36.42585441,46.71418984,1,1,0
370.6333333,11119,,,0.022726297,0,25.69252847,6.69821441,1,0,24.83944091,5.126892479,1,0,29.39678241,5.167821121,1,0,36.42506754,46.71251308,1,1,0
370.6666667,11120,,,0.078748047,0,25.68476245,6.613981685,1,0,24.84748832,5.099491244,1,0,29.48726913,5.21157608,1,0,36.42602676,46.71414424,1,1,0
370.7,11121,24.71729856,6.604256696,0.994494796,0,25.82034063,6.548484483,1,0,24.92264949,5.236887465,1,0,29.64509226,5.18463766,1,0,36.42573884,46.71405759,1,1,0
370.7333333,11122,24.80725333,6.772164059,0.999034047,0,25.89814383,6.656648819,1,0,24.92920307,5.409371777,1,0,29.65575011,5.166265968,1,0,36.42548775,46.71338176,1,1,0
370.7666667,11123,24.82983424,6.815564814,0.999979973,0,25.98806169,6.748910552,1,0,24.88523547,5.608340303,1,0,29.63306,4.965771731,1,0,36.42532189,46.71181063,1,1,0
370.8,11124,24.86063856,6.979926536,0.999998569,0,26.10023486,6.751474089,1,0,24.93926114,5.664202189,1,0,29.60760662,4.673202468,1,0,36.42541889,46.71350053,1,1,0
370.8333333,11125,,,0.306485653,0,26.18194778,6.850299367,1,0,25.09078042,5.675199381,1,0,29.59497051,4.284044887,1,0,36.42641976,46.71485915,1,1,0
370.8666667,11126,,,0.006184995,0,26.24372334,6.821465152,1,0,25.243971,5.595039783,1,0,29.58873699,4.190760752,1,0,36.42657822,46.71349886,1,1,0
370.9,11127,,,0.025572777,0,26.50027691,6.71916796,1,0,25.36567901,5.576546978,1,0,29.61046796,4.150246028,1,0,36.42603488,46.71312027,1,1,0
370.9333333,11128,,,0.321263373,0,26.62284202,6.732813093,1,0,25.42443845,5.641400483,1,0,29.6599042,4.187604243,1,0,36.42502961,46.71451474,1,1,0
370.9666667,11129,25.70249962,7.260660004,1,0,26.86419077,6.629291006,1,0,25.48963323,5.704514715,1,0,29.71239631,4.204730997,1,0,36.42624232,46.71320427,1,1,0
371,11130,25.54298364,7.396765764,1,0,27.22589109,6.648010632,1,0,25.71252738,5.599435773,1,0,29.80039401,4.200526295,1,0,36.46578867,46.69063006,1,1,0
371.0333333,11131,25.48818724,7.41057736,1,0,27.28769648,6.630112361,1,0,25.75871593,5.515171121,1,0,29.84388045,4.197461756,1,0,36.50533503,46.66805585,1,1,0
371.0666667,11132,25.64322515,7.301083031,1,0,27.34802488,6.646679905,1,0,25.82499149,5.537460378,1,0,29.87683843,4.239591325,1,0,36.54488138,46.64548164,1,1,0
371.1,11133,25.94940473,7.280293032,1,0,27.38510774,6.601876675,1,0,25.91480003,5.553424079,1,0,29.89270879,4.249154898,1,0,36.54737752,46.69357506,1,1,0
371.1333333,11134,26.10470729,7.356036468,0.99999994,0,27.44348599,6.64085585,1,0,26.00401463,5.690231754,1,0,29.90030015,4.233026913,1,0,36.54987365,46.74166849,1,1,0
371.1666667,11135,26.18713302,7.459487141,1,0,27.4754623,6.62857306,1,0,26.05825012,5.703832465,1,0,29.86142768,4.224974538,1,0,36.53020527,46.71473444,1,1,0
371.2,11136,26.36048682,7.493564113,1,0,27.50015421,6.586547188,1,0,26.08728428,5.671817113,1,0,29.84047648,4.216194144,1,0,36.52529298,46.73705977,1,1,0
371.2333333,11137,26.68217279,7.765488812,1,0,27.62034719,6.579106882,1,0,26.13172691,5.799684084,1,0,29.80244275,4.215467471,1,0,36.52038068,46.75938511,1,1,0
371.2666667,11138,26.92324373,8.104499206,1,0,27.79698287,6.669035907,1,0,26.15427839,6.040350108,1,0,29.65635947,4.181166746,1,0,36.51546838,46.78171045,1,1,0
371.3,11139,27.12488936,8.394849852,1,0,27.84617086,6.727102564,1,0,26.06205503,6.357348514,1,0,29.43932808,4.094833961,1,0,36.521576,46.76586254,1,1,0
371.3333333,11140,27.26654812,8.803536408,1,0,27.98951929,6.937988043,1,0,26.05467066,6.772818951,1,0,29.14429043,3.872802853,1,0,36.55331043,46.83520425,1,1,0
371.3666667,11141,27.69627525,9.169875906,1,0,28.07038958,7.174422318,1,0,26.15683952,7.282187737,1,0,28.77639471,3.80260893,1,0,36.58504485,46.90454595,1,1,0
